"raw_product","provider_id"
OIL PRODUCTS,86
OIL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
MARTIN LINGE CRUDE OIL,73
OTHER CHEMICAL PRODUCTS,86
SUB OCTANE PREM. GASOLINE BLENDSTOCK,73
OTHER LIQUID PRODUCTS,86
FOK OIL,4830
CRUDE OIL AMSI,4830
ADBLUE,73
HSLCCG,73
B-CUT,73
UNITY GOLD,73
LIQUID PRODUCTS,86
EU QUALIFIED RAFFINATE,73
WHITE ROSE CRUDE OIL,73
LUBE OILS (OSI 100),73
SRB,73
WYTCH FARM CRUDE OIL,73
ETB,4830
PARAFFINES,4830
SU99,73
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL WTM,4830
GASOLINE BF,73
CRUDE OIL ELSHA,4830
WTI LIGHT,73
LSMGO (DMA) MAX 0.1%,73
OIL,86
FOK OIL,4830
PETROSOL 15 A 15-20 (WHITE SPIRIT),73
PETROSOL D HEXANE,73
PETROSOL D HEPTANE,73
PETROSOL D ISOHEXANE,73
PETROSOL D100/120,73
PETROSOL D24/27 (D100),73
PETROSOL D19/22 (D60),73
PETROSOL D15/20 (D40),73
"CAT CRACKED SPIRIT (HCCS, LCCS)",73
crude oil wtm,280
"ULTRA LOW SULFUR DIESEL, UP TO 7%",73
CRUDE OIL AZELI,4830
SBA,73
TAR,73
WASTE LUBE OILS,73
UPG - UNKNOWN PRODUCT GRADE,73
crude oil wtm,280
REFORMATE (PARCEL 1),73
REFORMATE (PARCEL 2),73
OIL PRODUCTS,86
OIL PRODUCTS,86
BK,4830
OIL PRODUCTS,86
MARVESA 20L,73
CRUDE OIL AZELI,4830
CRUDE OIL IRACE,4830
TAR,73
DRAUGEN CRUDE OIL,73
FOK OIL,4830
ADBLUE,73
FOK OIL,4830
CRUDE OIL ELSHA,4830
ORIENT CRUDE OIL,86
LDF,73
ORIENT CRUDE OIL,86
CRUDE OIL AZELI,4830
AMMONIUM SULPHATE SOLUTATION,73
BITUMER,4830
LIQUID CARGO,86
CRUDE OIL WTM,4830
CRUDE OIL AZELI,4830
LIGHT DISTILLATE FEEDSTOCK LDF,73
LIGHT HYDRO,73
AVIO GASOLINE,4830
ESCAID 120ULA,73
CRUDE OIL ELSHA,4830
LIQUID PRODUCTS,86
FISH,86
GAS 90/95,86
PU10 - STORNOWAY,73
DIESEL - STORNOWAY,73
LIQUID CARGO,86
ETB,4830
KERO - STORNOWAY,73
LUBRICANT,86
CRUDE OIL GASOI,4830
MEDANITO CRUDE OIL,86
FISH,86
GAS 93,86
GAS 93,86
GAS 97,86
GAS 97,86
GAS 97,86
GAS 97,86
OIL PRODUCTS,86
GAS 93,86
GAS 97,86
CRUDE OIL RECONSTITUTED,86
FISH,86
LIQUID PRODUCTS,86
LIQUID PRODUCTS,86
LIQUID PRODUCTS,86
GAS 93,86
GAS 93,86
GAS 93,86
GAS 93,86
GAS 97,86
GAS 93,86
GAS 93,86
CRUDE OIL AZELI,4830
TAR,73
ADBLUE,73
UPG - UNKNOWN PRODUCT GRADE,73
FCC Medium,5027
USED LUBE OILS,73
OIL,86
CRUDE OIL AZELI,4830
CRUDE OIL EAC,4830
CJBLE,4830
crude oil azeli,280
CRUDE OIL AMSI,4830
CRUDE OIL WTM,4830
PROPYL BENZENE,4830
CRUDE OIL WTM,4830
CRUDE OIL SAME,4830
OIL,86
CRUDE OIL RECONSTITUTED,86
LIQUID CARGO,86
LIQUID CARGO,86
CRUDE OIL ELSHA,4830
OIL PRODUCTS,86
OIL PRODUCTS,86
CRUDE OIL WTM,4830
CARADOL MD 36-13 ,5027
FOK OIL,4830
LIQUID GRANEL,86
OIL,86
GAS 93,86
GAS 97,86
GAS 93,86
GAS 97,86
CRUDE OIL RECONSTITUITED,86
GAS 93,86
GAS TOPPING,86
GAS 97,86
GAS 93,86
GAS 93,86
LIZA CRUDE OIL,73
MEDANITO CRUDE OIL,86
BOBBINS,86
MACHINERY,86
BOBBINS,86
BOBINS,86
DIESEL B5S50,86
OC,4830
CRUDE OIL AZELI,4830
CRUDE OIL AZELI,4830
TAR,73
CRUDE OIL WTM,4830
HCG,73
CRUDE OIL AZELI,4830
FUEL OIL RMG 380 1%,73
CRUDE OIL MANDJ,4830
FOK OIL,4830
OIL,86
BRENT BLEND CRUDE OIL,73
GTL DERIVATIVE COMPONENT,73
CRUDE OIL AZELI,4830
TAR,73
CRUDE OIL WTM,4830
NPCR,73
MIZTON BLEND CRUDE OIL,73
atmospheric distill. crude/ fuel oil,280
CRUDE OIL WTM,4830
USED LUBRICATING OIL,73
PETROLEUM PRODUCT,4830
CRUDE OIL AZELI,4830
CRUDE OIL AZELI,4830
UPG - UNKNOWN PRODUCT GRADE,73
ULSD B0 EN590 UK SUMMER SPEC,73
FOK OIL,4830
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL ELSHA,4830
FOK OIL,4830
crude oil azeli,280
LIQUID CARGO,86
"ULTRA LOW SULFUR DIESEL, UP TO 7% FREE",73
UPG - UNKNOWN PRODUCT GRADE,73
ATMOS,73
CRUDE OIL AZELI,4830
UKBOB WINTER,73
METHIONINE,4830
DIESEL BS S50,86
OPTENE,73
DIESEL- B5S50,86
TURBO A-1,86
HYDROCARBURES,86
OC,4830
CRUDE OIL SURURO,86
CRUDE OIL PORTI,4830
YUBASE 5,73
NASH,86
FOK OIL,4830
CRUDE OIL GASOI,4830
CRUDE OIL MERO,86
CRUDE OIL AZELI,4830
DENATURED EHANOL,73
SU99,73
OTHER CHEMICAL PRODUCTS,86
OIL PRODUCTS,86
HYDROCARBURES,86
L.C.O.,4830
OIL,4830
ULTRA LOW SULFUR GASAOIL,73
SBA,73
SUPEREUROBOB,73
TC9,4830
KS150 BASE OIL,73
PETROLEUM PRODUCT,4830
KS100 BASE OIL,73
"LCN, LIGHT CRACKED NAPHTHA",73
ATMOS,73
FOK OIL,4830
CRUDE OIL AZELI,4830
EN15940,73
HYDRATED VEGETABLE OIL,73
UPG - UNKNOWN PRODUCT GRADE,73
PGI,73
B-CUT,73
OTHER CHEMICAL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
FOK OIL,4830
ADBLUE,73
FOK OIL,4830
LDF,73
FOK OIL,4830
CRUDE OIL WTM,4830
ACRONITRILE,4830
ATMOS,73
CRUDE OIL AZELI,4830
HYDROSEAL,73
"CAT CRACKED SPIRIT (HCCS, LCCS)",73
CRUDE OIL AZELI,4830
OIL PRODUCTS,86
OIL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
GENERAL OIEFINS,73
OTHER CHEMICAL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
FROZEN FISH,86
"5Z CONDENSATE",73
DIESEL-GAS 90,86
GAS 95,86
LIGHT DISTILLATE FEEDSTOCK LDF,73
CRUDE OIL VACA MUERTA,86
CRUDE OIL ELSHA,4830
GAS JET,86
CRUDE OIL NOVY,4830
PETROLEUM PRODUCT,4830
FOK OIL,4830
lasmgo,280
B-CUT,73
CRUDE OIL QARO,4830
BRENT BLEND CRUDE OIL,73
PETROLEUM PRODUCT,4830
SBA,73
ACRONITRILE,4830
V-POWER,73
CRUDE OIL SAME,4830
SUB OCTANE PREM. GASOLINE BLENDSTOCK,73
SU99 BOB GASOLINE,73
SU99 BOB GASOLINE,73
TAR,73
NPCR,73
OIL,86
USED LUBRICATING OIL,73
FOK OIL,4830
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL AZELI,4830
CRUDE OIL NAPO,86
CRUDE OIL WITLI,4830
LIGHT DISTILLATE FEEDSTOCK LDF,73
BREGA CRUDE OIL,73
CRUDE OIL WTM,4830
HYPOUR BLEND STOCK,73
FOK OIL,4830
CRUDE OIL REBPR,4830
BASE OIL GROUP III 4CST,73
CRUDE OIL AZELI,4830
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL WTM,4830
DMC,4830
CRUDE OIL WTM,4830
FOK OIL,4830
FOK OIL,4830
ADBLUE,73
UPG - UNKNOWN PRODUCT GRADE,73
B.K.,4830
FISH,86
AMNA CRUDE OIL,73
SIRTICA CRUDE OIL,73
GAS 93,86
GAS 97,86
LIGHT HEATING OIL,73
GAS 97,86
GAS 93,86
GAS 97,86
CRUDE OIL WESDE,4830
CRUDE OIL WTM,4830
FISH,86
CRUDE RECONSTITUTED,86
FRESH FRUIT,86
OSI LUBE 100,73
GAS 93,86
GAS 97,86
GAS 93,86
GAS 97,86
GAS 93,86
UAN 32% N,73
GAS 97,86
GAS 97,86
CRUDE OIL ELSHA,4830
GAS 93,86
GAS 93,86
GAS 93,86
CRUDE OIL ELSHA,4830
OIL PRODUCTS,86
DIESEL B550,86
OIL PRODUCTS,86
BOBBINS,86
NASH,86
OTHER CHEMICAL PRODUCTS,86
"10 PPM UK WINTER SPEC ULSD",73
OTHER CHEMICAL PRODUCTS,86
OPTENE,73
ASTRA YELLOW HU LQ,5027
BOBBINS,86
OTHER CHEMICAL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
NS 8,73
T400,73
OTHER CHEMICAL PRODUCTS,86
S90,73
T150,73
"2 - ETHYHEXANOL ACID",73
PARAFFINES,4830
LCO (LIGHT CICLE OIL),4830
crude oil elsha,280
WCN,73
CRUDE OIL REB,4830
OTHER CHEMICAL PRODUCTS,86
FOK OIL,4830
CRUDE OIL EF 45,4830
NUTRIOX,73
CRUDE OIL AZELI,4830
OC,4830
MSR - NAPHTHA,73
crude oil wtm,280
UPG - UNKNOWN PRODUCT GRADE,73
"UNLEADED GASOLINE, RON 92, GREAT BRITAIN,",73
LSR - NAPHTHA,73
CRUDE OIL WTM,4830
CRUDE OIL AZELI,4830
CRUDE OIL GASOI,4830
OIL PRODUCTS,86
CANOLA OIL,5027
OIL PRODUCTS,86
CRUDE OIL WTM,4830
BK,4830
crude oil karis,280
ACRONITRILE,4830
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL IRACE,4830
CALCIUM LIGNOSULPHONATE SOLUTION,73
RMG 380 1%,73
OSI LUBE 100,73
REFORMATE MSR,73
REFORMATE LSR,73
MMM – METHYL METHACRYLATE MONOMER,73
"10PPM UK SUMMER ULSD",73
OIL,86
"10PPM UK SUMMER ULSD",73
FAME + HVO + ULSD,73
BRENT BLEND CRUDE OIL,73
CRUDE OIL WTM,4830
CRUDE OIL REBUL,4830
DIESEL RECONSTITUTED,86
HSVG - HG,73
"MGO DMA 0,1 %",73
GASOLINE-LIKE BLENDSTOCK,73
CHEMICALS/ OIL PRODUCTS,73
SU99,73
COMPLYING GASOLINE,73
CRUDE OIL WESDE,4830
PGI,73
GULFAKS CRUDE OIL,73
VCO,4830
CRUDE OIL ELSHA,4830
TAR,73
LIZA CRUDE OIL,73
ANYHDRIDE,73
FOK OIL,4830
etb,280
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL WTM,4830
CRUDE OIL SAXI,4830
CRUDE OIL AZELI,4830
OTHER CHEMICAL PRODUCTS,86
B.K.,4830
CRUDE OIL WTM,4830
OTHER CHEMICAL PRODUCTS,86
QUA IBOE CRUDE OIL,73
OTHER CHEMICAL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
UPG - UNKNOWN PRODUCT GRADE,73
PETROSOL 15A 15/20 WHITE SPIRIT,73
OIL PRODUCTS,86
CRUDE OIL AZELI,4830
PETROSOL D HEXANE,73
OTHER CHEMICAL PRODUCTS,86
PETROSOL D HEPTANE,73
OTHER CHEMICAL PRODUCTS,86
CRUDE OIL SURURO,86
PETROSOL D ISO-HEXANE,73
UK VPOWER,73
PETROSOL D 100/120,73
CRUDE OIL WTM BIGHS,4830
WTI LIGHT,73
D80,73
OTHER CHEMICAL PRODUCTS,86
D100,73
CRUDE OIL WTM,4830
WTI LIGHT,73
CRUDE OIL AZELI,4830
BKR,4830
PMG,73
CRUDE OIL WTM,4830
BK,4830
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL WTM,4830
SRB,73
CRUDE OIL REB,4830
NS 8,73
T 9,73
T 110,73
OTHER CHEMICAL PRODUCTS,86
WTI  MIDLAND CRUDE OIL,73
CRUDE OIL SIBEX,4830
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL AZELI,4830
CRUDE OIL ELSHA,4830
VINASSES,73
OIL,86
SAHARAN CRUDE,73
CRUDE OIL AZELI,4830
"UNLEADED GASOLINE, RON 92, GREAT BRITAIN,",73
"10 PPM UK WINTER SPEC ULSD",73
CRUDE OIL REB,4830
SU99,73
CRUDE OIL WTM,4830
SU99,73
SU99,73
fok oil,280
CN9,5027
SU99,73
CRUDE OIL WTM,4830
CRUDE OIL WTM,4830
MARTIN LINGE CRUDE OIL,73
CRUDE OIL WTM,4830
OIL,86
FOK OIL,4830
SU99,73
EASINGTON AREA CONDENSATE,73
UPG - UNKNOWN PRODUCT GRADE,73
SU99,73
CRUDE OIL WTM,4830
Nutriox,5027
CRUDE OIL SIBEX,4830
LIQUID PRODUCTS,86
CRUDE OIL AZELI,4830
LIQUID PRODUCTS,86
CRUDE OIL WTM,4830
HYDROSEAL,73
UPG - UNKNOWN PRODUCT GRADE,73
KS150,73
LIQUID PRODUCTS,86
REFORMATE (PARCEL 1),73
REFORMATE (PARCEL 2),73
SBA,73
KS100,73
OIL PRODUCTS,86
CRUDE OIL AZELI,4830
CRUDE OIL REB,4830
CRUDE OIL ARA L,4830
KETRUL D80,73
CLEAN LGO,73
LGO,73
CLEAN LGO,73
CRUDE OIL RECONSTITUTED,86
FOK OIL,4830
SU99,73
SU99,73
SU99,73
SU99,73
CRUDE OIL ELSHA,4830
FOK OIL,4830
GTL,73
"10 PPM UK WINTER SPEC ULSD",73
"UNLEADED GASOLINE, RON 92, GREAT BRITAIN,",73
GTL,73
CRUDE OIL BRYMO,4830
CRUDE OIL REBPR,4830
"CAT CRACKED SPIRIT (HCCS, LCCS)",73
SU99,73
SU99,73
GTL,73
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL SAHARA,4830
FOK OIL,4830
GAS JET,86
CRUDE OIL RABIL,4830
CRUDE OIL AZELI,4830
UK SUMMER SPEC ULSD,73
CRUDE OIL AZELI,4830
CRUDE OIL SIBEX,4830
CRUDE OIL AZELI,4830
CRUDE OIL AMSI,4830
SARIR/MESLA BLEND,73
CRUDE OIL AZESU,4830
UAN 32%,73
CRUDE OIL REBPR,4830
CRUDE OIL SIBEX,4830
N,73
GTL,73
CRUDE OIL WTM,4830
CRUDE OIL WTM,4830
OIL PRODUCTS,86
CRUDE OIL HALK,4830
CRUDE OIL WTM,4830
ADBLUE,73
SU99,73
CRUDE OIL REBPR,4830
"10 PPM UK WINTER SPEC ULSD",73
CRUDE OIL AZELI,4830
UPG - UNKNOWN PRODUCT GRADE,73
SIRTI,4830
FOK OIL,4830
FOK OIL,4830
SU99,73
CRUDE OIL AZESU,4830
CRUDE OIL WTM,4830
SU99,73
CRUDE OIL QUIBO,4830
TROLL BLEND CRUDE OIL,73
GTL,73
OIL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
SU99,73
OTHER CHEMICAL PRODUCTS,86
"10 PPM UK WINTER SPEC ULSD",73
CRUDE OIL ARA L,4830
"10 PPM UK WINTER SPEC ULSD",73
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL ELSHA,4830
LIQUID PRODUCTS,86
"10 PPM UK WINTER SPEC ULSD",73
CRUDE OIL WTM,4830
NASH,86
SU99,73
SU99,73
CRUDE OIL AZELI,4830
NASH,86
NASH,86
CRUDE OIL ELSHA,4830
WTI LIGHT,73
OIL PRODUCTS,86
CRUDE OIL ELSHA,4830
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL REB,4830
ADBLUE,73
OIL PRODUCTS,86
GTL,73
ANHYDRIDE,73
"10PPM UK SUMMER ULSD",73
"10 PPM UK WINTER SPEC ULSD",73
"10 PPM UK WINTER SPEC ULSD",73
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL ELSHA,4830
"10 PPM UK WINTER SPEC ULSD",73
GTL,73
SU99,73
"10 PPM UK WINTER SPEC ULSD",73
LDF,73
CRUDE OIL AZELI,4830
LIGHT HYDRO,73
"10 PPM UK WINTER SPEC ULSD",73
GTL,73
GTL,73
CONDENSATE 5Z,73
HVO (NL-W),73
ULO,73
GTL,73
SU99,73
CRUDE OIL AZELI,4830
UPG - UNKNOWN PRODUCT GRADE,73
"10 PPM UK WINTER SPEC ULSD",73
CRUDE OIL VACA MUERTA,86
DIESEL RECONSTITUTED,86
CRUDE OIL SAPINHOA,86
NO HEAT CRUDE OIL,73
CRUDE OIL SAPINHOA,86
CRUDE OIL ORIENT,86
CRUDE OIL ORIENT,86
CRUDE OIL REBPR,4830
DIESEL RECONSTITUTED,86
DIESEL RECONSTITUTED,86
DIESEL RECONSTITUTED,86
WRD,73
DIESEL REFORMATED,86
CRUDE OIL WTM,4830
HIBERNIAN,73
OIL PRODUCTS,86
CAT 3,73
ADBLUE,73
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL QUIBO,4830
CRUDE OIL AMSI,4830
GTL,73
CRUDE OIL BUZIOS,86
CRUDE OIL BUZIOS,86
LOKELE CRUDE OIL,73
"CAT CRACKED SPIRIT (HCCS, LCCS)",73
LIQUID GRANEL,86
UPG - UNKNOWN PRODUCT GRADE,73
HITEC 9345S (5 % MOLOO),73
LIQUID GRANEL,86
LIQUID GRANEL,86
LIQUID GRANEL,86
UPG - UNKNOWN PRODUCT GRADE,73
NPCR,73
ULO,73
BRENT BLEND CRUDE OIL,73
GTL,73
CRUDE OIL SAPINHOA,86
CRUDE OIL SIBEX,4830
KETRUL D80,73
SOLVESSO,73
FISH,86
GAS,86
GAS,86
CRUDE OIL AZELI,4830
SU99,73
CRUDE OIL AZELI,4830
FOK OIL,4830
CRUDE OIL RECONSTITUTED,86
SU99,73
GTL,73
CRUDE OIL SAPINHOA,86
"10 PPM UK WINTER SPEC ULSD",73
CRUDE OIL ELSHA,4830
SU99,73
UPG - UNKNOWN PRODUCT GRADE,73
KS100,73
KS150,73
CRUDE OIL SAPINHOA,86
CRUDE OIL SAPINHOA,86
"10 PPM UK WINTER SPEC ULSD",73
BONNY CRUDE OIL,73
ASL,73
FROZEN FISH,86
IFO 2020,86
CRUDE OIL REDUCED,86
UPG - UNKNOWN PRODUCT GRADE,73
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL REDUCED,86
SU99,73
CRUDE OIL SAPINHOA,86
"10 PPM UK WINTER SPEC ULSD",73
CRUDE OIL SAPINHOA,86
GTL,73
CRUDE OIL TUPI,86
CRUDE OIL TUPI,86
"10 PPM UK WINTER SPEC ULSD",73
"10 PPM UK WINTER SPEC ULSD",73
SU99,73
GTL,73
SU99,73
OIL,86
"10 PPM UK WINTER SPEC ULSD",73
OIL,86
CRUDE OIL QARO,4830
"10 PPM UK WINTER SPEC ULSD",73
CRUDE OIL TUPI,86
SU99,73
"10 PPM UK WINTER SPEC ULSD",73
UPG - UNKNOWN PRODUCT GRADE,73
GTL,73
"10 PPM UK WINTER SPEC ULSD",73
SU99,73
CRUDE OIL TUPI,86
ASL,73
BLENDSTOCKS C7,73
SU99,73
SU99,73
SU99,73
SU99,73
CRUDE OIL VACA MUERTA,86
GTL,73
SU99,73
CRUDE OIL ORIENT,86
OTHER CHEMICAL PRODUCTS,86
CRUDE OIL ORIENT,86
DIESEL OIL REFORMATED,86
SU99,73
SU99,73
GTL,73
GTL,73
CRUDE OIL TUPI,86
OTHER LIQUID PRODUCTS,86
GTL,73
OTHER CHEMICAL PRODUCTS,86
FOK OIL,4830
NASH,86
NASH,86
ASL,73
OIL PRODUCTS,86
CRUDE OIL ELSHA,4830
SU99,73
SU99,73
CRUDE OIL WTM,4830
SU99,73
SU99,73
SU99,73
SU99,73
SU99,73
SU99,73
SU99,73
CRUDE OIL EL SHARARA,4830
SU99,73
SU99,73
SU99,73
SU99,73
SU99,73
UNITY GOLD CRUDE,73
SU99,73
SU99,73
FOK OIL,4830
CRUDE OIL FORTI,4830
CRUDE OIL WTM,4830
GTL,73
CRUDE OIL NOVY,4830
GTL,73
CRUDE OIL AZELI,4830
GTL,73
CRUDE OIL AZELI,4830
SU99,73
CRUDE OIL ORIENT,86
CRUDE OIL ORIENT,86
SU99,73
SU99,73
SU99,73
SU99,73
SU99,73
SU99,73
SU99,73
CRUDE OIL TUPI,86
GAS 93,86
CRUDE OIL TUPI,86
GAS 93,86
CRUDE OIL ELSHA,4830
GAS 97,86
GAS 97,86
GAS 97,86
GAS 97,86
GAS 93,86
GAS 97,86
SUPER EUROBOB,73
USED LUBE OILS,73
B.K.,4830
ETBE ETHYL TERTIARY BUTYL ETHER,73
GAS 97,86
SRB,73
CRUDE OIL AZELI,4830
UPG - UNKNOWN PRODUCT GRADE,73
CRUDE OIL WTM,4830
DIESEL OIL RECONSTITUTED,86
ULSD-B0,73
OSI 100,73
ULSD B0 EN590 UK SUMMER SPEC,73
HITEC 9345S (5 % MOLOO),73
UPG - UNKNOWN PRODUCT GRADE,73
OIL,86
NPCR,73
OIL,86
CRUDE OIL WTM,4830
CJ BLEND CRUDE OIL,73
UPG - UNKNOWN PRODUCT GRADE,73
RECONSTITUTED,86
CRUDE OIL WTM,4830
OTHER CHEMICAL PRODUCTS,86
CRUDE OIL TUPI,86
OIL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
GAS 93,86
OTHER CHEMICAL PRODUCTS,86
GAS 97,86
CRUDE OIL SAME,4830
CRUDE OIL AZESU,4830
LIZA CRUDE OIL,73
"2 – ETHYL HEXANOIC ACID",73
CRUDE OIL REB,4830
CRUDE OIL QUIBO,4830
OIL PRODUCTS,86
CRUDE OIL REBUL,4830
PETROLEUM PRODUCT,4830
FOK OIL,4830
MELLITAH CRUDE OIL,73
NASH,86
OIL PRODUCTS,86
OIL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
DIESEL B5S50/GASOLINE 90/95,86
DIESEL B5S50,86
OIL PRODUCTS,86
FOK OIL,4830
PMF IV45 SE,73
NASH,86
OTHER LIQUID PRODUCTS,86
OTHER LIQUID PRODUCTS,86
ETB,4830
OIL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
HSLCCG,73
DIESEL OIL TUPI,86
WTI LIGHT,73
OIL PRODUCTS,86
C6 FRACTION,4830
TAR,73
"MGO 0,1 % - DMA",73
LIQUID PRODUCTS,86
MMM – METHYL METHACRYLATE MONOMER,73
GTL QHVI 8,5027
CRUDE OIL REFORMATED,86
FOK OIL,4830
NPCR,73
etb,280
FOK OIL,4830
UPG - UNKNOWN PRODUCT GRADE,73
MARKED KERO,73
TROLL BLEND CRUDE OIL,73
OIL,86
FOK OIL,4830
UPG - UNKNOWN PRODUCT GRADE,73
ULTRA LOW SULFUR DIESEL .B7,73
CRUDE OIL ELSHA,4830
CRUDE TARSWIMMING,86
BRENT BLEND CRUDE OIL,73
TROLL CRUDE OIL,73
HPBS,73
ADBLUE,73
OIL,86
SANKOFA CRUDE,73
UPG - UNKNOWN PRODUCT GRADE,73
TAR,73
LIQUID GRANEL,86
AS SOLUTION,73
LIGHT HEATING OIL,73
PGI / PGUSP,73
MARTIN LINGE CRUDE OIL,73
ADBLUE,73
UNITY GOLD,73
OTHER LIQUID PRODUCTS,86
N'KOSSA,73
CRUDE OIL REFORMATED,86
HIGH POUR FUEL OIL,73
OTHER CHEMICAL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
PETROLEUM PRODUCT,4830
NASH,86
OTHER CHEMICAL PRODUCTS,86
TAR,73
CRUDE OIL RECONSTITUTED,86
OTHER CHEMICAL PRODUCTS,86
FOK OIL,4830
OIL PRODUCTS,86
UPG - UNKNOWN PRODUCT GRADE,73
OPTENE,73
GAS 93,86
GAS 97,86
LIGHT CATALYTIC NAPHTA,4830
WTI LIGHT,73
LIGHT CATALYTIC NAPHTA,4830
LIGHT CATALYTIC NAPHTA,4830
LIGHT CATALYTIC NAPHTA,4830
PETROLEUM PRODUCT,4830
LIQUID GRANEL,86
ASTRA YELLOW HU LQ,5027
LIGHT CATALYTIC NAPHTA,4830
ESCAID 120ULA,73
LIGHT CATALYTIC NAPHTA,4830
LIGHT CATALYTIC NAPHTA,4830
GAS 93,86
HCCG(High Catalytic Cracked Gasoline),5027
CHEVRON 100R,73
CHEVRON  220R,73
CHEVRON 600R,73
TAR,73
SU99,73
SOY OIL GRANEL,86
SU99,73
UPG - UNKNOWN PRODUCT GRADE,73
GAS 97,86
GAS 97,86
BRENT BLEND CRUDE OIL,73
M.E.K.,73
UPG - UNKNOWN PRODUCT GRADE,73
GAS 93,86
GAS 97,86
CRUDE OIL TUPI,86
UPG - UNKNOWN PRODUCT GRADE,73
AMONIUM SULPHATE SOLUTION,73
DIESEL B5S50/GASOLINE 90/95,86
DIESEL B5S50,86
NASH,86
NASH,86
OIL,86
Ultra S2,5027
GASOL - ASCO,73
ASTRA YELLOW HU LQ,5027
GAS 93,86
GAS 97,86
DMA 0.1%,73
ODOURLESS KEROSENE,73
RECONSTITUTED,86
Alpha Olefin C16/C18,5027
FROZEN FISH,86
ADBLUE,73
GAS 93,86
FRESH FRUIT,86
ADBLUE,73
CRUDE OIL SAHARA,4830
GAS 93,86
OIL,86
ALQUILATO,86
LSR,73
Heavy Aromatic (HVA) 9K,5027
UPG - UNKNOWN PRODUCT GRADE,73
OTHER CHEMICAL PRODUCTS,86
NASH,86
MARTIN LINGE CRUDE OIL,73
OIL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
OPTENE,73
ADBLUE,73
HSLCCG,73
FOK OIL,4830
FOK OIL,4830
OTHER LIQUID PRODUCTS,86
OTHER CHEMICAL PRODUCTS,86
UNITY GOLD,73
OIL PRODUCTS,86
WHITE ROSE CRUDE OIL,73
HC8,73
LUBE OILS (OSI 100),73
ACRONITRILE,4830
SRB,73
GAS TOPPING,86
FDA,73
SU99,73
UPG - UNKNOWN PRODUCT GRADE,73
WTI LIGHT,73
DGO,73
BK,4830
OIL,86
PETROSOL 15 A 15-20 (WHITE SPIRIT),73
PETROSOL D HEXANE,73
PETROSOL D HEPTANE,73
PETROSOL D ISOHEXANE,73
PETROSOL D100/120,73
PETROSOL D24/27 (D100),73
PETROSOL D19/22 (D60),73
PETROSOL D15/20 (D40),73
FLEXIBOB PREMIUM GRADE,73
CRUDE OIL ELSHA,4830
DIESEL - CERTAS,73
CRUDE OIL ELSHA,4830
BERYL CRUDE,73
"CAT CRACKED SPIRIT (HCCS, LCCS)",73
POLEMER,73
DIESEL - CERTAS,73
TAR,73
F76 DIESEL,73
OTHER CHEMICAL PRODUCTS,86
"ULTRA LOW SULFUR DIESEL, UP TO 7%",73
LIGHT HYDRO,73
LPV,73
WASTE LUBE OILS,73
UPG - UNKNOWN PRODUCT GRADE,73
DRAUGEN CRUDE OIL,73
UPM BIOVERNO DIESEL (HVO),73
REFORMATE (PARCEL 1),73
REFORMATE (PARCEL 2),73
CHEMICAL PRODUCT,4830
FOK OIL,4830
MARVESA 20L,73
CPP (UNSPECIFIED),73
FOK OIL,4830
UPM BIOVERNO DIESEL (HVO),73
HC C4 RAFFINATE-1 EU C132/BASF,5027
FOK OIL,4830
BULK - FF HERRING TRIMMING OIL - PURE - PO 8011237,73
UPM BIOVERNO DIESEL (HVO),73
UPM BIOVERNO DIESEL (HVO),73
TAR,73
UPM BIOVERNO DIESEL (HVO),73
UPM BIOVERNO DIESEL (HVO),73
ACRONITRILE,4830
UPG - UNKNOWN PRODUCT GRADE,73
UPG - UNKNOWN PRODUCT GRADE,73
